customer_id,prediction,n_actual
63a674e01c1f822624802d980182c76fceb14ff9020c501c7f00ad76f3479f1a,0858147006 0887681002 0910601002 0885951002 0910601003 0910601001 0887681003 0909370001 0918522001 0898694001 0915526002 0885951001,2
63a8400c4048ec548bd828d2a8e5df7a34aee5b27e38ce74e533b8e33e1795c0,0896174002 0873279006 0903926001 0918522001 0827968001 0922489001 0922048002 0874819002 0924243001 0903910001 0909370001 0806131012,1
63a85a03e5bfcdf483b411eb00aae1b6e0fed18baa748661e20d22f3776d5051,0898713001 0925290006 0909370001 0896064002 0920610005 0918522001 0903049004 0924243001 0893141002 0751471001 0850917001 0714790020,1
63a9aff1b6a1bcece4450df76d766a91864a92b9128aea2f30e3fbee4fe834da,0740519002 0589748001 0883726003 0918522001 0909370001 0905518001 0664405002 0751471043 0852584001 0804992014 0805000001 0673396002,3
63aa2612fcb1e95fd32ee92e0feecb40fd21558ea1d850a3a273293dea74fa1b,0865929007 0763275014 0865929003 0685816017 0865929002 0896229002 0918149001 0685816002 0918522001 0903773001 0865929014 0909370001,3
63acd774a80bce78d8cc482e4a48f51eddfc924c6d698b6e2400a924cb938e79,0879605001 0920274001 0855080008 0879605003 0909370001 0803468002 0918522001 0855080001 0855080002 0924243001 0855080005 0855080011,3
63ace373fd2c92ec906a7d69f8bc7a178bbdfb8faaab71f8f1887353409835c4,0927491002 0918522001 0863595005 0924243001 0909370001 0912095003 0927491001 0863595006 0896152002 0866731001 0915529003 0821513005,1
63add2660ff7e8ffb19458e1dd417a36043bed1afbed3d5713c99072e30cf4c5,0788575002 0760084003 0719530003 0909370001 0760084013 0760084006 0918522001 0706016001 0788575004 0788575003 0760084015 0924243001,2
63add7a664cdf996c8d4ea627b976fbf4287ae719ffe904cbaeb0a23fa06fbb7,0918522001 0909370001 0372860001 0924243001 0714790020 0372860002 0914868004 0827968001 0850917001 0750481004 0866731001 0806388002,1
63afc85c223dbb8769a9e3fa54034622fc042e0ddc6f619a78db19f38eff2491,0794320006 0708021001 0909370001 0918522001 0924243001 0706016001 0863595006 0850917001 0762846006 0866731001 0714790020 0898694001,2
63b213d03dbfde71f52a04ddc7a74f040ea52f4ce09addb17ee6db5c2d1463a0,0894534001 0337991009 0918522001 0909370001 0924243001 0863595006 0903333002 0922037001 0915526001 0922037002 0751471043 0894780001,1
63b272474a746391778b8a62c9054825d03c6bca6a9d307a11d008eb71d87301,0863646001 0915529001 0850917001 0918522001 0863646004 0915529005 0850917003 0909370001 0568597006 0762846006 0909916001 0889456001,1
63b27f7fe49b44345a2de891c2cfa762465b04bc29dfe3af887e2bde3b6e5d1f,0757303021 0757303014 0791587015 0918522001 0909370001 0740922001 0924243001 0866731001 0757303015 0863595006 0918292001 0757303012,1
63b28ef8a026cd996180f58834c3897e45ef9112b4652b06418b6576b661deac,0872707005 0918522001 0924243001 0909370001 0890423004 0866731001 0791494001 0873041007 0850917001 0915529003 0863595006 0902023001,4
63b338f5acc4a9350ed1cebe70cbe87f35cb76a5cb0a9124fb630f859c9b2d20,0714790020 0905778003 0871519008 0448509014 0714790017 0714790028 0918522001 0909370001 0905778002 0919365008 0924243001 0920016001,4
63b385b0a40f6db5eca9116286971534217057f9b2c13a00425967f661853549,0806131012 0914118001 0806131011 0918522001 0717490070 0866731002 0924243001 0879287002 0866731001 0909370001 0906612001 0863595006,2
63bb810071934e74b5cf328f00a7d47df3666738ff4bf625764c1913b07d35d1,0783346023 0783346020 0783346001 0783346016 0783346018 0918522001 0751471038 0751471043 0924243001 0751471001 0783346028 0909370001,1
63bbc2af4efaf09ea322ce2c00a3edae5c658804bd2d9c79c6f18b9811816ae0,0885617002 0824208003 0862054001 0868283004 0870776002 0909370001 0918522001 0924243001 0885617001 0809961007 0888584001 0915292001,1
63c03ee262c387b9d92b62720c5d1cc0d3fa857e7e802c8a7ddcaf4d580ad065,0668956005 0727880026 0824340005 0668956004 0884102002 0668956001 0307239005 0486639012 0909370001 0918522001 0850917001 0595696005,3
63c159b5f126434bba3be215329c15d88df9ec49c09948f4e89e3a0f0cb3a537,0931729004 0903994005 0903994002 0903994001 0909370001 0873274006 0913340001 0895610003 0918522001 0875329002 0924040001 0896096003,3
63c1c5f370cf6be29695aed546c7725ce24a3ebcbcb44607cb3d32954705d73b,0852174001 0769748013 0907527001 0924645001 0866731001 0915292001 0926164001 0916425001 0861803009 0861803014 0875350001 0852174003,11
63c1d05bb519bfcec93a6fdb3f6e241007e935258f3328fc3811b5ae15a2a206,0907188002 0923460002 0806131011 0919365007 0806131012 0907188003 0919365003 0714790028 0714790024 0875329002 0875329004 0921906005,6
63c3044e566fcbfba5baccdd2884f7e030f9e9e573e62fa1f6b32d4d610e9bc9,0766346008 0766346004 0766346011 0783346001 0909370001 0918522001 0783346018 0924243001 0783346016 0806528007 0863595006 0751471001,1
63c3eed856553addaa601cd61462965280606385d6dee48b979e9f4ad49f6481,0926164001 0844933001 0767032002 0909370001 0935092001 0926166001 0924243001 0918522001 0767032001 0767032005 0935689001 0909912001,3
63c416d753a79b8ca93897d6151d898a7f04af8bc2b76295de77efb0d0ff4274,0921266001 0685816001 0685816002 0918522001 0909370001 0921266006 0685811001 0827968001 0685816004 0685811002 0924243001 0685811004,1
63c485366513083bc998f27be5eb7dcdffb22d5219d29a622d6cfd3ff4edfa78,0784053005 0797710001 0892555002 0913597001 0797710004 0797710006 0923037001 0918522001 0909370001 0673677002 0924243001 0800691007,4
63c51a62e89084cb3a39bcb60c0e224fb955e5bb5a9ae849e3658bb5518105c6,0540701003 0896198002 0897730004 0903861003 0768912001 0871710012 0924243001 0865929003 0903861001 0909370001 0868038004 0772902001,1
63c5370d808e2827148ca48fc8edb423ec4f9fccc3acc4c1d1b3e3d33d412909,0919266001 0916881001 0851936011 0775382001 0843940001 0810169017 0752657001 0810170016 0774038001 0918522001 0909370001 0924243001,1
63c72a8f87adecb929b40c78337dd2bdcc9d36829e679061f44df1e820682849,0849738003 0610776001 0894788003 0610776002 0608776002 0909370001 0639448001 0924243001 0918522001 0610776105 0372860001 0714790020,6
63c7bf476a59cc87640e88b024a5cc910e3295aa79ee5e43ff2261dad916ed9d,0898596005 0399256001 0898596007 0636323001 0399256005 0898596004 0399256023 0610776068 0801768001 0909370001 0918522001 0562245046,2
63c7dec3f06bbab3cbb81101b361d7ac522fd66bc5fd90073a9a7d0b4ca107c3,0770315017 0770315009 0537116012 0770315006 0770315005 0770315007 0909370001 0921226001 0801768001 0664074001 0804992014 0918522001,1
63c8af24f1964ee7991c913dcfb713d3ed626886a5fc75a7294ef2757fd79969,0685814062 0763988004 0685814001 0918522001 0685814048 0909370001 0685814003 0942090001 0762846027 0924243001 0685814033 0874817005,2
63c927dcd76de14fda7026d243672bbabe717beca2b52467ef92951993b820c2,0893059003 0843940001 0775382001 0926737001 0909370001 0889379008 0752657001 0893059004 0921906002 0896928001 0754357005 0893059005,6
63c9a8166a20cebf1651326594b74bbf1656ba050e9699e4710b94d03f0af034,0715624010 0865939004 0918522001 0924243001 0909370001 0918525001 0874110001 0715624013 0456163085 0715624001 0677930077 0874110002,1
63ca2b859cc0dc0a5144ae048417476ec405585a217fb36371d26ec40d5261bf,0732842014 0755754002 0910824001 0924453003 0732842004 0909370001 0918522001 0856270002 0730683050 0924243001 0918292001 0852584001,4
63cb8fe1050fb889492c531d87061aee166318b9f6ccecfe3dc2754fb43bcaae,0624257028 0923755002 0900227002 0897187001 0624257001 0698387022 0909370001 0905492001 0905465001 0869131001 0905507003 0857030004,4
63cc4e886272c3d3701be9fa05383b645a137d364abd7d4ac72294b47d788633,0815808001 0889669001 0751471001 0877769001 0908384001 0815808004 0918522001 0783346001 0924243001 0714790020 0909370001 0915529003,1
63cce8001036b616c0df7c005aa7587be9d66e9b65f3c443fa32d599d176eef9,0820572002 0820572001 0909370001 0918522001 0924243001 0751471001 0863595006 0751471043 0783346001 0762846006 0714790020 0896152002,1
63cde5a5ce6e400938a22cf16247a3e1009f3a19d2a63e2f1cf649384c5ba0f3,0866731001 0866731002 0915292001 0866731003 0875350001 0852584001 0909370001 0918522001 0924243001 0918292001 0714790020 0915292002,1
63cf5b77da5772ffa86fb59d6533b56a3f99dba0f9e32964d70d5ec89692b66b,0885543006 0923758001 0885543004 0924243001 0918522001 0924243002 0865799006 0909370001 0915526001 0910601003 0906296003 0894780001,3
63cfa0f459742441e4b58a6ea1070b7d9067ec735e511597869436292e63ae72,0911699002 0934835001 0909370001 0918522001 0924243001 0866731001 0762846006 0850917001 0768912001 0898694001 0863595006 0714790020,2
63cfe7fa0f32de57b425f7b5691375d1fd127da4fe678a3d3733bcc649b99b43,0907195001 0848460001 0890225001 0848460002 0909370001 0924243001 0907973001 0918522001 0866731001 0863595006 0827968001 0895346003,2
63d091be93f1bcd2a290fb70f7ba9598838e0cfa569ab895eef8a00f94efc372,0768912001 0768912005 0857163001 0822115004 0909370001 0697564046 0803757001 0189616001 0768921001 0820613001 0866731001 0913817001,1
63d1f1c63192adf6373882477c73e03604179b6dda17e840163e7a892b3be953,0711053003 0887761004 0918522001 0924243001 0935858001 0935858002 0914293003 0915526002 0751592001 0896152002 0933706001 0868038001,1
63d43153c046ac591639c9558a5a5c55b52ec127a711a45aab5906347f9d0049,0841473002 0393772021 0671777036 0685816006 0598755023 0909370001 0918522001 0774627005 0866731001 0762846006 0827968001 0841473004,5
63d45150ff563c7761b7d008ddf12b7a6131cb291df64afa44ac3010527dbab8,0879166005 0799365001 0938190001 0751471001 0909370001 0924243001 0918522001 0879166004 0898889002 0923758001 0915529005 0891591001,3
63d4ee9c373b7ec52fd03b319faf53f3f1f24763d8a3acf42e43b3bcaa3c1820,0909014001 0909370001 0905957001 0892555001 0375917006 0872537006 0745232002 0920603001 0375917009 0873884006 0924453003 0863583002,4
63d6498bfb83b6cebd77d6687bf1e4806de9dede05f163f9017f4ea08af1124b,0579541001 0399061026 0678942001 0579541086 0579541075 0867969003 0579541072 0918522001 0924243001 0579541089 0909370001 0574109011,2
63d934a03a8557083cba465e790d9619557daefa2435360cdd4ced1e1cd82d17,0521062009 0738713035 0738713029 0918522001 0909370001 0924243001 0874754004 0850917001 0751471001 0915529003 0784247002 0762846006,1
63d9fd27d5a7e93a633ba99a7e0ef65595ef839dccc7db814a5e47b6c3fd5706,0897270004 0858918004 0909370001 0858918001 0924243001 0918522001 0866731001 0470789019 0878629001 0714790020 0863595006 0701853001,4
63dcb71870fe6ec6dddcee99596b05fa741e404edacafd450e15139a36508ee0,0523489013 0909370001 0924243001 0918522001 0186262006 0866731001 0516859013 0863595006 0841182003 0855706004 0714790020 0762846006,3
63dd41241b23ff70bd357d0b3867533245788fd2956cefedf3957a56f53022a5,0910601002 0863409001 0910601003 0751471022 0910601001 0878190005 0918522001 0924243001 0909370001 0896152002 0915526002 0751471043,2
63ddb56f5700b02b8149c4f69fa9f6a9d2e9d8ba136396735aa0cb666ebd2f3a,0870328003 0927865001 0909370001 0852584001 0918522001 0861803009 0894956001 0870328001 0918292001 0924243001 0907527001 0915526001,2
63e13d721fe08d07d8bee294401445ba0ca50d0f9eae9bfcb0adf8cafa2cf018,0759814036 0715624001 0715624053 0903590001 0715624013 0933889001 0909869002 0918522001 0935892001 0857163003 0909370001 0936622001,1
63e23e90f46ca6abd7f2b6b06c4552d47ea644e49f96be5d55fcf45c81f6e584,0902507001 0237347063 0769748016 0740519006 0879291001 0924453002 0791587015 0456163087 0827370003 0905957007 0869331002 0918292004,29
63e345683daad3720e521aa00247c34987b665c761a09f1e8cbde8eac0093ef3,0898848001 0921774001 0884319001 0772934005 0913540001 0841565001 0909370001 0871957004 0568601044 0918522001 0895487001 0927225001,3
63e34cf9db25d6735d5e7da424e05d5e9c1c04c5741caae75b3acd408205f872,0678942001 0829302003 0678942057 0909370001 0678942058 0924243001 0678942054 0653188002 0918522001 0579541001 0882900004 0678942032,3
63e3c52cc128bd3d3bdab8d8813703a671ec208d63b3720150b87229819e34cd,0237347045 0918522001 0682550002 0909370001 0237347063 0759814022 0924243001 0866731001 0610776002 0863595006 0850917001 0827968001,1
63e4f9da5e58851afc4268a49877b64d50e81265de997efc944212af29c10353,0770315026 0770315005 0770315017 0770315008 0770315006 0707135012 0770315007 0707135017 0678942039 0909370001 0678942054 0707135013,2
63e5a41976f49d116264f2c121e7e353b7a119c8738ac498bee0e9723324ef13,0857163001 0904584007 0839332001 0598755046 0857163002 0918522001 0598755001 0924243001 0677930066 0904584009 0570003001 0822115004,1
63e87d7d220b2cfc9d4a1894e6d2d0236896828ec423e0a32fb860f8dc657511,0891591003 0891591001 0891591007 0898694001 0909370001 0915526002 0918522001 0896152002 0863595006 0924243001 0751471043 0915526001,1
63e922758c00bcdf8f3ca527c36722790f90674154754163b247671207930de8,0919273002 0919273001 0865520002 0909370001 0918522001 0924243001 0918200001 0884319009 0879944002 0866731001 0817361007 0919273004,1
63ea2ce3958c7d202890c99fc97d67cb06da4ee1931a74652e9090a5037eca27,0926500001 0714790020 0714790028 0714790017 0714790008 0448509014 0922381001 0918522001 0572998007 0924243001 0714790024 0714790021,1
63ea52b4faaf6d1dc972137818199a743aa5982cb66df3c1a187b6fe5880ca75,0828116003 0892093001 0874754001 0874754003 0874754002 0874754004 0874754016 0918522001 0909370001 0873279006 0893141002 0924243001,1
63ea66811d039d0da3cc4fa6e479f5cda30fe307478a8850ea42461ae6c2c0b5,0929001001 0918522001 0909370001 0921906005 0924243001 0932383001 0906744001 0850917001 0863595006 0908728003 0925836001 0762846006,1
63ec9a1e66c05c7330e5c6321fce33a3050a1f7567697eb204dc9c55fc142dc9,0929165001 0889036004 0835390007 0929165002 0909370001 0904625001 0909371001 0865799006 0918522001 0914805002 0906352001 0717464001,2
63edeca8ac826f41b0451053a15e96987aff5bd0c46751f422b4ae062a23c16a,0896198002 0891763001 0732206001 0611415001 0941005003 0266875001 0700765001 0841402003 0860797001 0881570005 0885951001 0611415035,11
63edf1513d26d994fafc9781a228881ddde2d7e2f564e2b56e714484365f85c6,0707100003 0865172003 0919365003 0895837002 0890453001 0895346005 0867365001 0818754002 0919365008 0674606057 0909370001 0770855003,4
63ee34c2fd50b3cda2568e0d5a12a4e7b26675fb7495bca87715926ebee980f8,0899122001 0921906003 0891591003 0909370001 0873279003 0891591007 0884319003 0884319001 0891591001 0863583002 0918522001 0893133001,1
63ee9d35caabf87a838e1aba636325deb2e27c2a25de30deb2cef103d66700a5,0864500002 0770315019 0909370001 0873678007 0918522001 0568601044 0762846027 0652730004 0924243001 0762846031 0873678010 0929165002,2
63ee9d8155331d0955fcd4e92236b9fbc291f955435a51fc6c3d29742fa1beec,0865430006 0898676001 0904963001 0911344001 0907563001 0931769001 0857030004 0942187001 0915453005 0918522001 0905492001 0909370001,5
63eeb0d87712275ea17858172ca957db4a8f703a754e7f18df6aca125159e6fa,0799365027 0835008011 0448509014 0845576001 0918522001 0909370001 0799365015 0714790020 0924243001 0817354001 0706016001 0905365001,2
63ef323ac5ac1bde098c9b614fccbe6053679c06a4e56bbfacf1cf7c93cbb3ca,0909370001 0909371001 0908799002 0918522001 0924243001 0915526002 0923128001 0866731001 0706016001 0762846006 0850917001 0915526001,1
63f045d91cf70be92678d0b7709d16627082b2ce2a33dad5bf6d8537f475bb1f,0908584001 0918894001 0918522001 0912100004 0909370001 0918894002 0912100001 0685813001 0915529001 0866731001 0850917001 0372860002,3
63f1c241c78beb8e4c48e80b6f08192a464d965fc580aeffad49cab84e04a029,0865799006 0907188001 0881942001 0923758001 0835851001 0918525001 0924243001 0881942002 0865799005 0907188002 0918522001 0915529005,7
63f29fc577771691c9ae0e3b06a2e9eb78fb8983a93085e553f49dc46a1bb4af,0921380001 0787884003 0926500001 0898694001 0918522001 0909370001 0924243001 0891591007 0915529003 0863583002 0866731001 0888908001,2
63f549bc701cc3610ac053acf9612739b493ba07db559ad800fb9a3819aa499f,0786304001 0697498001 0881350001 0841473004 0918522001 0786304009 0786304005 0898918002 0909370001 0907954004 0924243001 0736213001,5
63f59cd59ebb1a9548e107b7f7795c3404af5d8adc0e16e28093aefeb2233107,0866261002 0754404004 0866260002 0600886001 0827411001 0866383006 0832330002 0901955002 0811925009 0909370001 0812658001 0918522001,4
63f608a6c76ea08dfb14653a06e0a4ac3906fec3b5af09fd594106cee5bb93b5,0889456001 0803468002 0882810002 0850917001 0748355003 0758034001 0762846029 0598515022 0858856002 0909370001 0918522001 0850917003,4
63f681f63ca1c8cf51cef41929b7fdb85d1dccc2a4f73c1697b1db24f6fb627c,0865929007 0915526002 0915526001 0865929003 0715828037 0918522001 0896152002 0909370001 0924243001 0877273001 0916468003 0715828017,3
63f6a094ef21af6434aebf7b2fa08f91c3bb6409731e1840ba4cda3037702a17,0923758001 0918890002 0873279001 0715828013 0898692006 0918522001 0907149001 0906794003 0921226001 0873279004 0909370001 0881577002,6
63f6b1c654cbe6e74b460ac49d6603aaf81fa98fbc3c9a0883074d3d9bd10ec3,0863595006 0893059004 0873678001 0812658001 0863595004 0863595001 0918522001 0757915002 0893059003 0863595002 0812668001 0924243001,3
63f8173b620eff63f60387eb0c861b56b8c5f27699ca0a10e9375f169e045a5e,0918522001 0756322009 0863287003 0740519006 0933706001 0915526001 0909370001 0923758001 0924243001 0865799006 0921380001 0740519002,3
63f8627f0ca9774cec317bac7ce149f4112503f9252f9eb1a93b0b3e6fa589d2,0562245046 0562245108 0562245084 0562245099 0562245102 0399256001 0562245106 0918522001 0924243001 0751471001 0909370001 0554450001,2
63f8b963f4a4eb425cad5de6e9fb406106201a43a4ba2a766f9b5d00031a28d8,0857163001 0857163003 0909370001 0768912001 0751592001 0857163002 0909869002 0915526002 0918522001 0924243001 0811525001 0916468003,3
63f9bc25e1865340410c2137cfce2d0465ca57e538e24becfc92f9e37ec929e0,0852369003 0909370001 0918522001 0924243001 0852369004 0850917001 0762846006 0827968001 0863595006 0852369006 0783346001 0715624001,1
63fb4c559667f89fc0de5f3b477757169bade84e449ce86ba6ae1e886548a474,0915529003 0835348001 0915529005 0835348006 0920283001 0915529001 0909370001 0924243001 0874891003 0918522001 0918516001 0762846006,2
63fb76b647e318af894df1f49f36952cd771cc4414e78cb1f58ace5228617510,0874719001 0898694001 0720125007 0859737002 0794575018 0160442007 0877839001 0894788003 0888343003 0754362020 0918522001 0868311001,10
63fc27ad2b468315d079ee3b21bc0a85812c73554aeac084fc4ba891d65f8069,0751471039 0879291001 0799365002 0714790028 0905957001 0905957007 0905365002 0919365007 0924453003 0913873001 0924453002 0852584001,8
63fcad5912a743f5eabc2c713ab9fb5541744a1187b3d1a01ffbe57a356ba6b5,0875072004 0611415034 0841185005 0835704008 0835704001 0918522001 0700765009 0909370001 0875072003 0924243001 0611415001 0835704010,4
63fcc81153687c1ac9a0b4835b4a83e783e55a24bf8d0c3d75e923196004a0b3,0803373003 0918522001 0909370001 0728830001 0781758011 0924243001 0762846008 0866731001 0850917001 0372860002 0783346001 0915529003,2
63fe5a03cf5880d10b82d61e000de8077d2b06d14ea11e38593a1aa32efb2ccf,0694848010 0372860002 0875635003 0372860001 0372860024 0736870001 0464297007 0909370001 0694848003 0557994003 0160442010 0160442007,3
63fea1bac2b1c674b3f20a2b1e1d2f11d14996f8bcdfd9153b460b2171dddff6,0640021018 0640021019 0640021012 0909370001 0924243001 0918522001 0621381012 0448509014 0640021023 0906976001 0714790020 0640021011,1
6400c6ad11a07804aad0cdb02d9feaa68eff401f55e06a31bf1e526b43ffdd3b,0788575002 0909370001 0788575003 0918522001 0788575004 0924243001 0730683050 0719530007 0751471043 0866731001 0915526001 0863595006,1
640368ef7d4c9e194705b26a32ec8bd501aad83d7a0998c12dfaa3803822ddf3,0784926001 0784926002 0935689001 0936282001 0803757014 0933989001 0803757023 0935092001 0889753008 0909370001 0784926014 0926166001,4
6403a07932861d61f94f8118f42b9658ebc806e25a875f8d6e436fef622ef86b,0794321007 0805000007 0730683062 0794321011 0805000001 0805000008 0909370001 0730683052 0740519002 0918292001 0804992017 0924243001,3
6403a5849b15481e2c15e12b07e748693f46f1747447f9f4ee2ab86d278820a1,0456163085 0715624001 0456163060 0759814035 0456163083 0909370001 0715624053 0456163086 0918522001 0915526001 0866731001 0850917001,1
6403e1adab0d0fbc0f9b0687768f7014dac920fe1fef6e937c711471ec107a8e,0791587018 0778064003 0872901001 0852584001 0863937010 0863937007 0928331001 0791587001 0570002001 0803772002 0909370001 0863937003,7
640553a1799b8e32fd182d98a9a48d9c841c7c2afc11537e70e38b054aff729c,0880553001 0923340002 0918894002 0903306002 0863477006 0909370001 0863477001 0918522001 0924243001 0850251002 0866731001 0880553002,8
6405e8fa1cc250adb19d8120344d5a8ab1cf1228379a6cc48ffa2b3b4aecc963,0855249006 0789780002 0901433001 0861121001 0855673001 0865888002 0890458001 0918522001 0829017005 0909370001 0860317001 0924243001,3
64067cc243f747c5f626de44fa6482b0ae314476a885e3fba0b72e72b410063e,0837939002 0888343003 0837939001 0898694001 0714790020 0743633001 0909370001 0878190003 0918522001 0714790024 0924243001 0866731001,2
6406f5c36f2da191b3579d16088e0db719160f05eba49db41225c63eb18fb976,0863287003 0816746001 0662418001 0740519006 0918522001 0924243001 0909370001 0902507001 0762846006 0917300004 0921906003 0706016001,3
6406fdae58cdf8c82763480559c2ba6b03c9d68731737a0ad06439b3f10a39e4,0919741001 0893141002 0898918007 0929744001 0806388004 0898818004 0888732008 0909370001 0918522001 0871519007 0855239004 0768931017,6
6407db063806a5e679d23b18e8a4aa7a1f7bca9f0599e542243a034e971d028c,0914441001 0573085028 0677930086 0754005001 0914441004 0926105003 0914441005 0780237003 0706016001 0909370001 0918522001 0677930077,6
6407f51320fbc70ddc6ae875a80d3108aa99e90f97bb0cbdbb8c9c2027bb9954,0914805002 0749974009 0914805006 0891898001 0909370001 0923569002 0905945001 0903926002 0828912004 0918522001 0673396002 0891886001,2
6408ceca9ebff32d0ecd1bb2562dacfb2d880a98f45985808cdf430cf5494481,0372860002 0807244003 0372860001 0372860024 0807244001 0736870001 0464297007 0160442010 0160442007 0909370001 0807244017 0827968001,3
6409d2e53d5d624da0b759e504a28b922c134d4684538049f2e19383d33cffe9,0878756003 0918522001 0909370001 0372860002 0866731001 0850917001 0924243001 0827968001 0372860001 0760084003 0714790020 0915526001,1
640a1a452c1b3b11429ef7182cf0592682be7244c4ce95ab4e2ef40b3c2b4667,0869379011 0869379006 0904201002 0869379007 0909370001 0869379001 0918522001 0924243001 0751471001 0762846006 0729928001 0915526001,1
640a36ac50659c27469c440b4203834ec25e30215262a7bde6a26e1a0c06657c,0935689001 0610776002 0893059004 0610776105 0863595006 0652356055 0893059003 0926166001 0918522001 0909370001 0933989001 0893059005,1
640ab0d4f8ea9da5346fb2797283ab9a759bb34f01e047247e18d7122ce2e670,0770315005 0893059004 0893059005 0770315026 0770315007 0770315006 0770315017 0863595006 0893059003 0751471043 0918522001 0863595001,1
640ced8734930b6fbcebc09cd879404f967755f14d0c88a6371d77657d2e45f8,0829643005 0721266003 0294008056 0767862001 0869473003 0767032002 0718278002 0918522001 0829643003 0909370001 0924243001 0923755003,2
640e5878be4317863f7cdac05cf343d9e5b031903401ab464f135492461f7424,0554450036 0706016015 0902518001 0554450001 0918522001 0706016002 0706016001 0706016003 0909370001 0554450047 0706016006 0867969003,3
640e9d0ec9d74ab97ae386c5bc90d1c9b4cb15ce058730041cfec933cc9a70d0,0918522001 0909370001 0372860002 0762656002 0924243001 0742947001 0866731001 0898694001 0714790020 0762656001 0896152002 0863595006,2
640fe78fdbfb1a17808f91b0d80cac73674aaa3d16da5e2afb2bf4a8341dec99,0399223001 0399223059 0706016001 0918522001 0399223033 0399223052 0636323001 0924243001 0909370001 0399256001 0914441001 0706016002,1
64118a19efd0c91f5259c278965cffac32013b911380b74304417d742ed65be0,0879287001 0866731003 0896559001 0866731001 0918522001 0914453001 0879287002 0896559002 0909370001 0924243001 0912204001 0769748014,1
64146599557af751f94c6d9aa40ba7b901d050eb7a1415e5d317891848983cad,0685813028 0685813001 0685813003 0685814033 0685813037 0909370001 0918522001 0685813042 0685813023 0850917001 0924243001 0866731001,1
64154c7682e485804c8666fbfd7f789e9ac0e62d0ecf7732a60d948461b85d58,0909588003 0708311027 0708311021 0909370001 0884319002 0919273002 0924243001 0884319009 0751471038 0918522001 0751664001 0850917001,3
641594c63f2f782e957490e6d4c79b5a90a84a426c7e91cf8ac68fb6d4c34fc2,0779781006 0568601030 0568597007 0708138009 0909370001 0918522001 0783346023 0568597006 0751471043 0708311001 0751471001 0568597023,1
641743ab72771accff53f6805cd1c1f37db6cd8aebc38346ad2c575c3d8d55d4,0554450043 0902419001 0554450046 0915529003 0909370001 0918522001 0924243001 0751471037 0751471043 0809238001 0896152002 0915529001,1
641880737a8cab568ae4d6f681ac6cccfae310250dc4f6806cfb7c6daa3fd27f,0766346003 0902518003 0750422039 0786304009 0677930086 0786304001 0918522001 0677930077 0677930023 0902518001 0909370001 0751471001,5
641893d776204236dd3fa797f28c4112f77c16d3e481c827ae85430eaa49ae70,0780031001 0897892002 0905091001 0892892001 0898694001 0898889001 0909370001 0893141002 0909014001 0918522001 0891898001 0906097002,3
641a361b31683c527ecbe6b3f76dd178e218ea99495ad461bba9829e07d49ac2,0889016001 0706016001 0706016019 0826505003 0871517012 0751471001 0836142002 0752689015 0826646001 0824995001 0883307001 0920012003,4
641ac089d773289ac093893e333edc9684847e8f508aa44145b9d8c0a7490174,0751592001 0922381001 0865799006 0918522001 0714790028 0915526001 0924243001 0850917001 0909370001 0865799005 0923758001 0915526002,1
641ac445e0fd7bba5dad6661a17c6a9a479ccfed548c75fbdb0670553decbef1,0904201002 0916497001 0729928001 0898684001 0909370001 0729928025 0806388001 0923037001 0806388003 0870958002 0918522001 0924243001,1
641bc5bf4eb80df347ee41e171c9fe52d3388b47edef49bfad23ebd0db0ce982,0806388001 0806388003 0806388005 0806388002 0915019001 0806388004 0909370001 0918522001 0866731001 0806388018 0850917001 0924243001,3
641c47ddeaeb22df0237ff417d9e646e303a071b8e7f55fc3aa8f6e887d110c5,0700701003 0877273001 0929165002 0923758001 0865799006 0924243001 0733067001 0470789019 0918522001 0909370001 0915526002 0915526001,5
641da89ecc03c3e3ad922980499495473743badb7753a3266137dfad2d3d2586,0871311002 0827500004 0810557001 0611415001 0909370001 0918522001 0871311001 0924243001 0859736002 0883026001 0871311003 0866731001,2
641df13d2aa243f066281a0f790309648fe0443d8da8913e49ea23bf8f11cc73,0913597001 0927922002 0898918006 0898918001 0817053001 0898918002 0762846026 0714790030 0918522001 0762846006 0909370001 0924243001,5
641f3653826d656d0a183dce0947280fe78911287495167afe50049520ea220e,0914441004 0902528007 0821140001 0867969003 0918522001 0902528006 0909370001 0924243001 0914441005 0914441001 0898694002 0706016001,3
6421c58eb35f35a36d804c2b3d5962f0cd8a1c789f92357a4c6fda48128516ea,0902265001 0448509014 0694848001 0714790020 0902265003 0448509018 0448509035 0448509001 0902265002 0924243001 0909370001 0918522001,3
6422088463089239ad2660ae7cf632d563323950b674d9bf99dffd0f9541151d,0906097002 0918240001 0918522001 0896161001 0924146001 0909370001 0918485001 0924243001 0802549003 0904999001 0897892002 0850917001,3
642212679495385122f8ecace45df46b388d11d79e6bb8216806d879f2bee88f,0640021019 0572998013 0640021024 0874116015 0880257001 0874116005 0706016006 0909370001 0874113005 0640021012 0918522001 0448509014,11
642294fb94c9d85a251a0e953c55312c8b50edae0daec114fa64419f1e234d83,0918522001 0924243001 0909370001 0920753001 0929594001 0920752001 0863595006 0866731001 0896152002 0897423002 0751471001 0730683050,1
6423424c3ba50713e1b7c61455e16fb2b5bac9aacb6f8748982e6b3489dafcdf,0158340001 0457466002 0821062001 0918522001 0436261001 0909370001 0883726003 0111586001 0111593001 0924243001 0297067002 0671607001,4
